source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition
COMPLEX:P0CG47_Q96LR5	Q7Z419	UBB_UBE2E2	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q9H832	Q7Z419	UBA52_UBE2Z	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_P68036	Q7Z419	RPS27A_UBE2L3	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_P63146	Q7Z419	UBA52_UBE2B	RNF144B	True	True	False	True	True	False
COMPLEX:O14933_P0CG47	Q7Z419	UBB_UBE2L6	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P62256	Q7Z419	UBC_UBE2H	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q8N2K1	Q7Z419	UBB_UBE2J2	RNF144B	True	True	False	True	True	False
COMPLEX:O14933_P62979	Q7Z419	RPS27A_UBE2L6	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q9Y2X8	Q7Z419	UBB_UBE2D4	RNF144B	True	True	False	True	True	False
COMPLEX:P61086_P62979	Q7Z419	RPS27A_UBE2K	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P61077	Q7Z419	UBB_UBE2D3	RNF144B	True	True	False	True	True	False
COMPLEX:P61088_P62979	Q7Z419	RPS27A_UBE2N	RNF144B	True	True	False	True	True	False
COMPLEX:P51965_P62987	Q7Z419	UBA52_UBE2E1	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q13404	Q7Z419	RPS27A_UBE2V1	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q9H832	Q7Z419	UBC_UBE2Z	RNF144B	True	True	False	True	True	False
COMPLEX:P62256_P62979	Q7Z419	RPS27A_UBE2H	RNF144B	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P62979	Q7Z419	RPS27A_UBE2L5	RNF144B	True	True	False	True	True	False
COMPLEX:P61088_P62987	Q7Z419	UBA52_UBE2N	RNF144B	True	True	False	True	True	False
COMPLEX:P61077_P62979	Q7Z419	RPS27A_UBE2D3	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q712K3	Q7Z419	RPS27A_UBE2R2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q96LR5	Q7Z419	UBC_UBE2E2	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q96B02	Q7Z419	UBA52_UBE2W	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P68036	Q7Z419	UBC_UBE2L3	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P62837	Q7Z419	UBB_UBE2D2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P61081	Q7Z419	UBB_UBE2M	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q15819	Q7Z419	RPS27A_UBE2V2	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q5JXB2	Q7Z419	RPS27A_UBE2NL	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q9NR09	Q7Z419	BIRC6_UBB	RNF144B	True	True	False	True	True	False
COMPLEX:O14933_P0CG48	Q7Z419	UBC_UBE2L6	RNF144B	True	True	False	True	True	False
COMPLEX:P60604_P62979	Q7Z419	RPS27A_UBE2G2	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q7Z7E8	Q7Z419	UBA52_UBE2Q1	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P61081	Q7Z419	UBC_UBE2M	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q9Y385	Q7Z419	RPS27A_UBE2J1	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P51965	Q7Z419	UBC_UBE2E1	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q96LR5	Q7Z419	UBA52_UBE2E2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q8WVN8	Q7Z419	UBC_UBE2Q2	RNF144B	True	True	False	True	True	False
COMPLEX:P51668_P62979	Q7Z419	RPS27A_UBE2D1	RNF144B	True	True	False	True	True	False
COMPLEX:P60604_P62987	Q7Z419	UBA52_UBE2G2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P61086	Q7Z419	UBC_UBE2K	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q5JXB2	Q7Z419	UBA52_UBE2NL	RNF144B	True	True	False	True	True	False
COMPLEX:P51965_P62979	Q7Z419	RPS27A_UBE2E1	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q9Y385	Q7Z419	UBB_UBE2J1	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q969T4	Q7Z419	UBA52_UBE2E3	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P61086	Q7Z419	UBB_UBE2K	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q15819	Q7Z419	UBC_UBE2V2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q96B02	Q7Z419	UBB_UBE2W	RNF144B	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P0CG48	Q7Z419	UBC_UBE2L5	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q712K3	Q7Z419	UBA52_UBE2R2	RNF144B	True	True	False	True	True	False
COMPLEX:P61086_P62987	Q7Z419	UBA52_UBE2K	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P61088	Q7Z419	UBB_UBE2N	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q15819	Q7Z419	UBB_UBE2V2	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q8WVN8	Q7Z419	UBA52_UBE2Q2	RNF144B	True	True	False	True	True	False
COMPLEX:O00762_P62987	Q7Z419	UBA52_UBE2C	RNF144B	True	True	False	True	True	False
COMPLEX:P49459_P62979	Q7Z419	RPS27A_UBE2A	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P62253	Q7Z419	UBC_UBE2G1	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q9H832	Q7Z419	UBB_UBE2Z	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q8N2K1	Q7Z419	UBC_UBE2J2	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q969T4	Q7Z419	RPS27A_UBE2E3	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q712K3	Q7Z419	UBC_UBE2R2	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q9H832	Q7Z419	RPS27A_UBE2Z	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q9NPD8	Q7Z419	UBC_UBE2T	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P51965	Q7Z419	UBB_UBE2E1	RNF144B	True	True	False	True	True	False
COMPLEX:P61081_P62987	Q7Z419	UBA52_UBE2M	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P51668	Q7Z419	UBB_UBE2D1	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P62837	Q7Z419	UBC_UBE2D2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P68036	Q7Z419	UBB_UBE2L3	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q8N2K1	Q7Z419	RPS27A_UBE2J2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P61088	Q7Z419	UBC_UBE2N	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q9Y2X8	Q7Z419	UBA52_UBE2D4	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P60604	Q7Z419	UBC_UBE2G2	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q96B02	Q7Z419	RPS27A_UBE2W	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q9NR09	Q7Z419	BIRC6_UBC	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q96LR5	Q7Z419	RPS27A_UBE2E2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P49459	Q7Z419	UBB_UBE2A	RNF144B	True	True	False	True	True	False
COMPLEX:O00762_P0CG48	Q7Z419	UBC_UBE2C	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q969T4	Q7Z419	UBB_UBE2E3	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q5JXB2	Q7Z419	UBB_UBE2NL	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q16763	Q7Z419	RPS27A_UBE2S	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q712K3	Q7Z419	UBB_UBE2R2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q7Z7E8	Q7Z419	UBC_UBE2Q1	RNF144B	True	True	False	True	True	False
COMPLEX:P49459_P62987	Q7Z419	UBA52_UBE2A	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_P63146	Q7Z419	RPS27A_UBE2B	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P62253	Q7Z419	UBB_UBE2G1	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q8WVN8	Q7Z419	UBB_UBE2Q2	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q8WVN8	Q7Z419	RPS27A_UBE2Q2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q9NPD8	Q7Z419	UBB_UBE2T	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P61077	Q7Z419	UBC_UBE2D3	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q9NR09	Q7Z419	BIRC6_UBA52	RNF144B	True	True	False	True	True	False
COMPLEX:P62256_P62987	Q7Z419	UBA52_UBE2H	RNF144B	True	True	False	True	True	False
COMPLEX:P51668_P62987	Q7Z419	UBA52_UBE2D1	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_P63279	Q7Z419	UBA52_UBE2I	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q5VVX9	Q7Z419	UBA52_UBE2U	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q13404	Q7Z419	UBB_UBE2V1	RNF144B	True	True	False	True	True	False
COMPLEX:O00762_P62979	Q7Z419	RPS27A_UBE2C	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q15819	Q7Z419	UBA52_UBE2V2	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_P68036	Q7Z419	UBA52_UBE2L3	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q9Y2X8	Q7Z419	RPS27A_UBE2D4	RNF144B	True	True	False	True	True	False
COMPLEX:P61077_P62987	Q7Z419	UBA52_UBE2D3	RNF144B	True	True	False	True	True	False
COMPLEX:P62987_Q8N2K1	Q7Z419	UBA52_UBE2J2	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q9NPD8	Q7Z419	RPS27A_UBE2T	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_Q16763	Q7Z419	UBB_UBE2S	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q5VVX9	Q7Z419	UBC_UBE2U	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q16763	Q7Z419	UBC_UBE2S	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P63279	Q7Z419	UBB_UBE2I	RNF144B	True	True	False	True	True	False
COMPLEX:O14933_P62987	Q7Z419	UBA52_UBE2L6	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_P63279	Q7Z419	UBC_UBE2I	RNF144B	True	True	False	True	True	False
COMPLEX:P62837_P62987	Q7Z419	UBA52_UBE2D2	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q969T4	Q7Z419	UBC_UBE2E3	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q7Z7E8	Q7Z419	RPS27A_UBE2Q1	RNF144B	True	True	False	True	True	False
COMPLEX:P61081_P62979	Q7Z419	RPS27A_UBE2M	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q9Y2X8	Q7Z419	UBC_UBE2D4	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG47_P63146	Q7Z419	UBB_UBE2B	RNF144B	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P0CG47	Q7Z419	UBB_UBE2L5	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q9NR09	Q7Z419	BIRC6_RPS27A	RNF144B	True	True	False	True	True	False
COMPLEX:P0CG48_Q5JXB2	Q7Z419	UBC_UBE2NL	RNF144B	True	True	False	True	True	False
COMPLEX:P62979_Q5VVX9	Q7Z419	RPS27A_UBE2U	RNF144B	True	True	False	True	True	False
O94874	Q13315	UFL1	ATM	True	True	False	False	False	False
Q13315	O94874	ATM	UFL1	True	True	False	True	True	False
P24941	O14757	CDK2	CHEK1	True	True	False	True	True	False
Q8IZJ1	P43146	UNC5B	DCC	True	False	True	True	False	True
P50750	P04637	CDK9	TP53	True	True	False	True	True	False
COMPLEX:P05106_P08514	P02675	ITGA2B_ITGB3	FGB	True	True	False	True	True	False
O43236	P98170	SEPTIN4	XIAP	True	False	True	True	False	True
P98170	O43236	XIAP	SEPTIN4	True	False	True	False	False	False
P05129	Q16625	PRKCG	OCLN	True	True	False	True	True	False
P12931	P17612	SRC	PRKACA	True	True	False	False	False	False
P17612	P12931	PRKACA	SRC	True	True	False	True	True	False
P35637	P08621	FUS	SNRNP70	True	True	False	True	True	False
Q9H244	P19086	P2RY12	GNAZ	True	True	False	True	True	False
Q05655	P19429	PRKCD	TNNI3	True	True	True	True	False	True
Q9Y5H9	Q9Y5F6	PCDHA2	PCDHGC5	True	True	False	True	True	False
Q13363	Q9C0J9	CTBP1	BHLHE41	True	True	False	True	True	False
P11309	Q00987	PIM1	MDM2	True	True	False	True	True	False
P68400	Q6VY07	CSNK2A1	PACS1	True	True	False	True	True	False
Q96EP1	Q12824	CHFR	SMARCB1	True	False	True	True	False	True
P49137	P27815	MAPKAPK2	PDE4A	True	False	True	True	False	True
COMPLEX:P0CG47_P60604	Q96BH1	UBB_UBE2G2	RNF25	True	True	False	True	True	False
COMPLEX:P62253_P62987	Q96BH1	UBA52_UBE2G1	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q13404	Q96BH1	UBA52_UBE2V1	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q16763	Q96BH1	UBA52_UBE2S	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P62256	Q96BH1	UBB_UBE2H	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q13404	Q96BH1	UBC_UBE2V1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q96B02	Q96BH1	UBC_UBE2W	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q5VVX9	Q96BH1	UBB_UBE2U	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q9NPD8	Q96BH1	UBA52_UBE2T	RNF25	True	True	False	True	True	False
COMPLEX:P62979_P63279	Q96BH1	RPS27A_UBE2I	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q9Y385	Q96BH1	UBA52_UBE2J1	RNF25	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P62987	Q96BH1	UBA52_UBE2L5	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q9Y385	Q96BH1	UBC_UBE2J1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P49459	Q96BH1	UBC_UBE2A	RNF25	True	True	False	True	True	False
COMPLEX:O00762_P0CG47	Q96BH1	UBB_UBE2C	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P51668	Q96BH1	UBC_UBE2D1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q7Z7E8	Q96BH1	UBB_UBE2Q1	RNF25	True	True	False	True	True	False
COMPLEX:P62253_P62979	Q96BH1	RPS27A_UBE2G1	RNF25	True	True	False	True	True	False
COMPLEX:P62837_P62979	Q96BH1	RPS27A_UBE2D2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P63146	Q96BH1	UBC_UBE2B	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q96LR5	Q96BH1	UBB_UBE2E2	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q9H832	Q96BH1	UBA52_UBE2Z	RNF25	True	True	False	True	True	False
COMPLEX:P62979_P68036	Q96BH1	RPS27A_UBE2L3	RNF25	True	True	False	True	True	False
COMPLEX:P62987_P63146	Q96BH1	UBA52_UBE2B	RNF25	True	True	False	True	True	False
COMPLEX:O14933_P0CG47	Q96BH1	UBB_UBE2L6	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P62256	Q96BH1	UBC_UBE2H	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q8N2K1	Q96BH1	UBB_UBE2J2	RNF25	True	True	False	True	True	False
COMPLEX:O14933_P62979	Q96BH1	RPS27A_UBE2L6	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q9Y2X8	Q96BH1	UBB_UBE2D4	RNF25	True	True	False	True	True	False
COMPLEX:P61086_P62979	Q96BH1	RPS27A_UBE2K	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P61077	Q96BH1	UBB_UBE2D3	RNF25	True	True	False	True	True	False
COMPLEX:P61088_P62979	Q96BH1	RPS27A_UBE2N	RNF25	True	True	False	True	True	False
COMPLEX:P51965_P62987	Q96BH1	UBA52_UBE2E1	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q13404	Q96BH1	RPS27A_UBE2V1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q9H832	Q96BH1	UBC_UBE2Z	RNF25	True	True	False	True	True	False
COMPLEX:P62256_P62979	Q96BH1	RPS27A_UBE2H	RNF25	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P62979	Q96BH1	RPS27A_UBE2L5	RNF25	True	True	False	True	True	False
COMPLEX:P61088_P62987	Q96BH1	UBA52_UBE2N	RNF25	True	True	False	True	True	False
COMPLEX:P61077_P62979	Q96BH1	RPS27A_UBE2D3	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q712K3	Q96BH1	RPS27A_UBE2R2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q96LR5	Q96BH1	UBC_UBE2E2	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q96B02	Q96BH1	UBA52_UBE2W	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P68036	Q96BH1	UBC_UBE2L3	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P62837	Q96BH1	UBB_UBE2D2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P61081	Q96BH1	UBB_UBE2M	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q15819	Q96BH1	RPS27A_UBE2V2	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q5JXB2	Q96BH1	RPS27A_UBE2NL	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q9NR09	Q96BH1	BIRC6_UBB	RNF25	True	True	False	True	True	False
COMPLEX:O14933_P0CG48	Q96BH1	UBC_UBE2L6	RNF25	True	True	False	True	True	False
COMPLEX:P60604_P62979	Q96BH1	RPS27A_UBE2G2	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q7Z7E8	Q96BH1	UBA52_UBE2Q1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P61081	Q96BH1	UBC_UBE2M	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q9Y385	Q96BH1	RPS27A_UBE2J1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P51965	Q96BH1	UBC_UBE2E1	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q96LR5	Q96BH1	UBA52_UBE2E2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q8WVN8	Q96BH1	UBC_UBE2Q2	RNF25	True	True	False	True	True	False
COMPLEX:P51668_P62979	Q96BH1	RPS27A_UBE2D1	RNF25	True	True	False	True	True	False
COMPLEX:P60604_P62987	Q96BH1	UBA52_UBE2G2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P61086	Q96BH1	UBC_UBE2K	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q5JXB2	Q96BH1	UBA52_UBE2NL	RNF25	True	True	False	True	True	False
COMPLEX:P51965_P62979	Q96BH1	RPS27A_UBE2E1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q9Y385	Q96BH1	UBB_UBE2J1	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q969T4	Q96BH1	UBA52_UBE2E3	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P61086	Q96BH1	UBB_UBE2K	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q15819	Q96BH1	UBC_UBE2V2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q96B02	Q96BH1	UBB_UBE2W	RNF25	True	True	False	True	True	False
COMPLEX:A0A1B0GUS4_P0CG48	Q96BH1	UBC_UBE2L5	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q712K3	Q96BH1	UBA52_UBE2R2	RNF25	True	True	False	True	True	False
COMPLEX:P61086_P62987	Q96BH1	UBA52_UBE2K	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P61088	Q96BH1	UBB_UBE2N	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q15819	Q96BH1	UBB_UBE2V2	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q8WVN8	Q96BH1	UBA52_UBE2Q2	RNF25	True	True	False	True	True	False
COMPLEX:O00762_P62987	Q96BH1	UBA52_UBE2C	RNF25	True	True	False	True	True	False
COMPLEX:P49459_P62979	Q96BH1	RPS27A_UBE2A	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P62253	Q96BH1	UBC_UBE2G1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q9H832	Q96BH1	UBB_UBE2Z	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q8N2K1	Q96BH1	UBC_UBE2J2	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q969T4	Q96BH1	RPS27A_UBE2E3	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q712K3	Q96BH1	UBC_UBE2R2	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q9H832	Q96BH1	RPS27A_UBE2Z	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q9NPD8	Q96BH1	UBC_UBE2T	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P51965	Q96BH1	UBB_UBE2E1	RNF25	True	True	False	True	True	False
COMPLEX:P61081_P62987	Q96BH1	UBA52_UBE2M	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P51668	Q96BH1	UBB_UBE2D1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P62837	Q96BH1	UBC_UBE2D2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P68036	Q96BH1	UBB_UBE2L3	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q8N2K1	Q96BH1	RPS27A_UBE2J2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P61088	Q96BH1	UBC_UBE2N	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q9Y2X8	Q96BH1	UBA52_UBE2D4	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P60604	Q96BH1	UBC_UBE2G2	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q96B02	Q96BH1	RPS27A_UBE2W	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q9NR09	Q96BH1	BIRC6_UBC	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q96LR5	Q96BH1	RPS27A_UBE2E2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P49459	Q96BH1	UBB_UBE2A	RNF25	True	True	False	True	True	False
COMPLEX:O00762_P0CG48	Q96BH1	UBC_UBE2C	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q969T4	Q96BH1	UBB_UBE2E3	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q5JXB2	Q96BH1	UBB_UBE2NL	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q16763	Q96BH1	RPS27A_UBE2S	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q712K3	Q96BH1	UBB_UBE2R2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q7Z7E8	Q96BH1	UBC_UBE2Q1	RNF25	True	True	False	True	True	False
COMPLEX:P49459_P62987	Q96BH1	UBA52_UBE2A	RNF25	True	True	False	True	True	False
COMPLEX:P62979_P63146	Q96BH1	RPS27A_UBE2B	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P62253	Q96BH1	UBB_UBE2G1	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q8WVN8	Q96BH1	UBB_UBE2Q2	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q8WVN8	Q96BH1	RPS27A_UBE2Q2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q9NPD8	Q96BH1	UBB_UBE2T	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P61077	Q96BH1	UBC_UBE2D3	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q9NR09	Q96BH1	BIRC6_UBA52	RNF25	True	True	False	True	True	False
COMPLEX:P62256_P62987	Q96BH1	UBA52_UBE2H	RNF25	True	True	False	True	True	False
COMPLEX:P51668_P62987	Q96BH1	UBA52_UBE2D1	RNF25	True	True	False	True	True	False
COMPLEX:P62987_P63279	Q96BH1	UBA52_UBE2I	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q5VVX9	Q96BH1	UBA52_UBE2U	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q13404	Q96BH1	UBB_UBE2V1	RNF25	True	True	False	True	True	False
COMPLEX:O00762_P62979	Q96BH1	RPS27A_UBE2C	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q15819	Q96BH1	UBA52_UBE2V2	RNF25	True	True	False	True	True	False
COMPLEX:P62987_P68036	Q96BH1	UBA52_UBE2L3	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q9Y2X8	Q96BH1	RPS27A_UBE2D4	RNF25	True	True	False	True	True	False
COMPLEX:P61077_P62987	Q96BH1	UBA52_UBE2D3	RNF25	True	True	False	True	True	False
COMPLEX:P62987_Q8N2K1	Q96BH1	UBA52_UBE2J2	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q9NPD8	Q96BH1	RPS27A_UBE2T	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_Q16763	Q96BH1	UBB_UBE2S	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q5VVX9	Q96BH1	UBC_UBE2U	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q16763	Q96BH1	UBC_UBE2S	RNF25	True	True	False	True	True	False
COMPLEX:P0CG47_P63279	Q96BH1	UBB_UBE2I	RNF25	True	True	False	True	True	False
COMPLEX:O14933_P62987	Q96BH1	UBA52_UBE2L6	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_P63279	Q96BH1	UBC_UBE2I	RNF25	True	True	False	True	True	False
COMPLEX:P62837_P62987	Q96BH1	UBA52_UBE2D2	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q969T4	Q96BH1	UBC_UBE2E3	RNF25	True	True	False	True	True	False
COMPLEX:P62979_Q7Z7E8	Q96BH1	RPS27A_UBE2Q1	RNF25	True	True	False	True	True	False
COMPLEX:P61081_P62979	Q96BH1	RPS27A_UBE2M	RNF25	True	True	False	True	True	False
COMPLEX:P0CG48_Q9Y2X8	Q96BH1	UBC_UBE2D4	RNF25	True	True	False	True	True	False
